"Resident 
within this area",W2 2TN,W2 2TN,51.51461,-0.16928,"Improve accessibility for the most 
vulnerable 
users;Avoid 
increases in motor vehicle journey 
times within the area;Reduce cut through traffic and congestion;","Strongly 
negative","I am 97 years old & do drive my own vehicle to visit, family, friends, do essentail shopping & for medical purposes. I cannot walk far so 
also frequently at least 5 times per week take a taxi or private hire vehicle or journeys in the congestion zone. This proposed scheme will have an appalling & 
unacceptable effect 
on my quality of life & budget.",Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon etc);","Outdoor dining;Seasonal / 
specialist market (e.g. Christmas market or antiques 
market);Cultural / artistic / musical events;",Seating / benches;Green spaces/ planting;Creating safer pedestrian crossings;,Private car,"Taxi / private hire 
vehicle","I regret this scheme & will not support any scheme that so negatively afftects my freedom of movement, wallet & quality of life."
"Resident in Westminster, but not in 
this area",W9 3HJ,W9 3HJ,51.52919,-0.19902,"Reduce cut through traffic and 
congestion;Encoura ge people to walk and cycle;Improve local air quality ;","Strongly 
positive",,Once every two weeks,Visit caf�s;Visit friends and/or family;,Outdoor dining;Regular farmers� market;Seasonal / specialist market (e.g. Christmas market or antiques market);,Seating / benches;Creating more space for outdoor dining;Bicycle parking (e.g. stands or hangars);,Cycling,I am not a resident in the area,
"Resident 
within this area",W2 6AB,W2 6AB,51.51778,-0.18173,"Improve accessibility for the most 
vulnerable users;","Mostly 
negative","I am very concerned that the LTN trial scheme will effect the East/West directional flow of traffic. There will be much longer question in both directions in both directions on Bayswater Road and more traffic on Sussex Gardens. Diesel Bus journeys on Bayswater Road would take much longer. Making many journeys longer, hence car hire and taxi journeys would be more expensive. There would be more traffic on Craven Hill, and on various roads leading from Bayswater Road via Leinster Gardens/Terrace to its Western end.",Once or twice a week,"Visit friends and/or 
family;I cut through the area when travelling to another place;","I am happy with the current offer at Connaught Village and do not think it needs any further 
activities;","I don�t think the area needs any further 
infrastructure or physical change, I like it the way it is;",Private car,Private car,"It seems that the LTN trial scheme would be pushing the problem around, causing more diesel vehicles to idle their engines, and ultimately more choke congestion. Moreover, I reckon we are entering a La Ni�a period which is set to last through the first 
quarter of 2021. La Ni�a will have an effect on global temperatures, so locally we will be subjected to much colder winters than during the 21st Century. Thus, beginning of our little ice age, I doubt they'll be alfresco dining in a colder climate."
"Resident in Westminster, but not in 
this area",NW6 5FE,NW6 5FE,51.52773,-0.19593,"Encourage people to walk and 
cycle;Lower collision risks and increase streets 
safety;Increase 
greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive",,Once a month,"I cut through the area when travelling to 
another place;",Regular farmers� market;Regular street food market;Outdoor dining;,"Green spaces/ 
planting;Extended 
pavements / pathways for pedestrians;Play space for children;",Cycling,,
"Resident in Westminster, but not in 
this area",SW1W9E Q,SW1W9E Q,51.49353,-0.15174,Lower collision risks and increase streets safety;Encourage people to walk and cycle;Reduce cut through traffic and congestion;,"Strongly 
positive",,Once every two weeks,Visit caf�s;Visit bars / pubs / restaurants;Visit friends and/or family;,Outdoor dining;Regular farmers� market;Regular street food market;,"Seating / benches;Public tables and chairs;Creating more space for outdoor dining;Extended 
pavements / pathways for pedestrians;Bicycle 
parking (e.g. stands or hangars);",Bus,I am not a resident in the area,
"Resident in Westminster, but not in 
this area",W9 2AX,W9 2AX,51.52393,-0.19554,"Reduce cut through traffic and 
congestion;Encoura ge people to walk and cycle;Improve local air quality ;","Strongly 
positive",I have been cycling in this area for over 30 years and this will make it much safer and more accessible.,Once or twice a week,"I cut through the area when travelling to 
another place;Shop for specialist goods and/or services (e.g. art, clothes, furniture, property 
agents etc);Spend time in the area e.g. sitting in public space areas;Shop for household essentials (e.g. groceries, 
pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;Visit 
caf�s;Use take-away food services;",Outdoor dining;Regular farmers� market;Cultural / artistic / musical events;,Seating / benches;Public tables and chairs;Green spaces/ planting;,Cycling,Cycling,
"Resident 
within this area",W2 2PS,W2 2PS,51.51581,-0.16815,Lower collision risks and increase streets safety;Reduce cut through traffic and congestion;Encoura ge people to walk and cycle;,"Strongly 
positive",We support the suggestions from [redacted] Chelwood House. It is sensible and helps the parking problems in our area,Every day,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Visit bars / pubs / restaurants;",Outdoor dining;Regular farmers� market;Seasonal / specialist market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;,"Green spaces/ 
planting;Creating more space for outdoor 
dining;Outdoor events area;",Cycling,Private car,
"Resident 
within this area",W1w 6qb,W1w 6qb,,,"Improve local air quality ;Lower 
collision risks and increase streets 
safety;Encourage people to walk and cycle;","Strongly 
positive","I live locally (Marylebone). I have 2 small (age 4 & 8) children and want to encourage them to cycle. It is very difficult to find safe 
places for them to cycle on the streets in Westminster. Camden has now developed lots of segregated cycle lanes where they can cycle safely without the risk of collision. It is a joy to travel with them through these streets and I hope that the LTN in 
Westminster will provide a similar safe environment for vulnerable road users.",Less than once a month,"I cut through the area when travelling to 
another place;I will travel to the area with my children so they can use their bikes in the LTN;",Seasonal / specialist market (e.g. Christmas market or antiques market);Cultural / artistic / musical events;,Seating / benches;Play space for children;Bicycle parking (e.g. stands or hangars);Water fountain;,Walking,I am not a resident in the area,
"Resident in Westminster, but not in 
this area",W2 6HF,W2 6HF,51.51539,-0.18549,"Encourage people to walk and cycle;Avoid increases in motor vehicle journey 
times within the area;Reduce cut through traffic and congestion;","Strongly 
positive",,Once or twice a week,"Shop for household essentials (e.g. groceries, pharmacy, DIY, laundry, barber/hair saloon 
etc);Shop for specialist goods and/or services (e.g. art, clothes, 
furniture, property 
agents etc);I cut through the area when travelling to another place;Visit caf�s;","Cultural / artistic / musical 
events;Seasonal / specialist market (e.g. Christmas market or antiques market);","Bicycle parking (e.g. stands or hangars);Creating safer pedestrian 
crossings;Extended 
pavements / pathways for pedestrians;",Cycling,Cycling,
"Resident in Westminster, but not in 
this area",W2 4UT,W2 4UT,51.51466,-0.193,"Improve local air quality ;Encourage people to walk and cycle;Increase 
greening and 
biodiversity (e.g. trees, planters etc);","Strongly 
positive",Please do more all over Westminster!,Once or twice a week,"Visit bars / pubs / 
restaurants;Visit caf�s;I cut through the area when travelling to 
another place;Shop for specialist goods and/or services (e.g. art, clothes, furniture, property 
agents etc);",Outdoor dining;Regular farmers� market;Regular street food market;,"Green spaces/ 
planting;Creating more space for outdoor 
dining;Public tables and chairs;",Cycling,Cycling,
